OrderID,Date,Service,Canal,MenuItemID,Quantite,PrixUnitaire,MontantLigne,CoutMatiereLigne
127,2025-07-03,Midi,A emporter,5,1,15.0,15.0,5.7
128,2025-07-03,Soir,Sur place,17,1,20.0,20.0,7.2
128,2025-07-03,Soir,Sur place,16,1,18.0,18.0,4.5
129,2025-07-03,Midi,Sur place,17,1,20.0,20.0,7.2
129,2025-07-03,Midi,Sur place,33,1,6.5,6.5,1.3
129,2025-07-03,Midi,Sur place,35,1,6.0,6.0,1.08
129,2025-07-03,Midi,Sur place,35,1,6.0,6.0,1.08
129,2025-07-03,Midi,Sur place,12,1,21.0,21.0,5.88
130,2025-07-03,Midi,A emporter,34,2,6.5,13.0,2.6
130,2025-07-03,Midi,A emporter,34,1,6.5,6.5,1.3
130,2025-07-03,Midi,A emporter,21,1,5.5,5.5,1.21
131,2025-07-03,Soir,Livraison,9,1,18.5,18.5,6.29
131,2025-07-03,Soir,Livraison,4,1,9.5,9.5,2.66
131,2025-07-03,Soir,Livraison,21,1,5.5,5.5,1.21
132,2025-07-03,Soir,Sur place,3,2,13.5,27.0,8.92
132,2025-07-03,Soir,Sur place,36,2,11.0,22.0,4.84
132,2025-07-03,Soir,Sur place,5,1,15.0,15.0,5.7
133,2025-07-03,Soir,Sur place,35,2,6.0,12.0,2.16
133,2025-07-03,Soir,Sur place,38,1,4.5,4.5,0.67
133,2025-07-03,Soir,Sur place,21,1,5.5,5.5,1.21
134,2025-07-03,Soir,Sur place,6,2,10.5,21.0,6.5
135,2025-07-03,Midi,A emporter,10,1,29.0,29.0,12.18
135,2025-07-03,Midi,A emporter,13,1,17.5,17.5,4.55
135,2025-07-03,Midi,A emporter,21,1,5.5,5.5,1.21
136,2025-07-03,Midi,Sur place,16,1,18.0,18.0,4.5
136,2025-07-03,Midi,Sur place,27,1,8.5,8.5,2.12
136,2025-07-03,Midi,Sur place,35,1,6.0,6.0,1.08
137,2025-07-03,Soir,Sur place,29,1,8.5,8.5,2.29
137,2025-07-03,Soir,Sur place,38,1,4.5,4.5,0.67
137,2025-07-03,Soir,Sur place,37,1,4.0,4.0,0.48
137,2025-07-03,Soir,Sur place,16,2,18.0,36.0,9.0
138,2025-07-03,Soir,Sur place,39,1,3.0,3.0,0.3
138,2025-07-03,Soir,Sur place,15,2,19.5,39.0,12.48
138,2025-07-03,Soir,Sur place,19,1,16.0,16.0,4.32
139,2025-07-03,Soir,A emporter,25,1,8.5,8.5,1.87
139,2025-07-03,Soir,A emporter,29,1,8.5,8.5,2.29
139,2025-07-03,Soir,A emporter,21,1,5.5,5.5,1.21
139,2025-07-03,Soir,A emporter,18,2,22.5,45.0,15.74
140,2025-07-03,Soir,Sur place,5,1,15.0,15.0,5.7
140,2025-07-03,Soir,Sur place,36,1,11.0,11.0,2.42
141,2025-07-03,Soir,Livraison,16,1,18.0,18.0,4.5
142,2025-07-03,Midi,Sur place,36,2,11.0,22.0,4.84
142,2025-07-03,Midi,Sur place,34,1,6.5,6.5,1.3
143,2025-07-03,Soir,Sur place,12,1,21.0,21.0,5.88
143,2025-07-03,Soir,Sur place,21,1,5.5,5.5,1.21
143,2025-07-03,Soir,Sur place,14,1,27.5,27.5,11.27
143,2025-07-03,Soir,Sur place,33,2,6.5,13.0,2.6
144,2025-07-03,Soir,A emporter,39,1,3.0,3.0,0.3
144,2025-07-03,Soir,A emporter,40,1,5.5,5.5,1.65
144,2025-07-03,Soir,A emporter,21,1,5.5,5.5,1.21
145,2025-07-03,Soir,A emporter,9,1,18.5,18.5,6.29
145,2025-07-03,Soir,A emporter,13,1,17.5,17.5,4.55
145,2025-07-03,Soir,A emporter,29,2,8.5,17.0,4.58
145,2025-07-03,Soir,A emporter,37,2,4.0,8.0,0.96
146,2025-07-03,Midi,A emporter,38,1,4.5,4.5,0.67
146,2025-07-03,Midi,A emporter,9,2,18.5,37.0,12.58
147,2025-07-03,Midi,Sur place,2,1,11.0,11.0,3.3
147,2025-07-03,Midi,Sur place,3,1,13.5,13.5,4.46
148,2025-07-03,Soir,Sur place,39,2,3.0,6.0,0.6
149,2025-07-03,Soir,A emporter,14,1,27.5,27.5,11.27
149,2025-07-03,Soir,A emporter,36,1,11.0,11.0,2.42
150,2025-07-03,Soir,Sur place,5,1,15.0,15.0,5.7
151,2025-07-03,Soir,Sur place,25,1,8.5,8.5,1.87
151,2025-07-03,Soir,Sur place,7,1,16.5,16.5,6.6
151,2025-07-03,Soir,Sur place,14,1,27.5,27.5,11.27
151,2025-07-03,Soir,Sur place,15,1,19.5,19.5,6.24
152,2025-07-03,Midi,Livraison,2,1,11.0,11.0,3.3
152,2025-07-03,Midi,Livraison,24,1,4.5,4.5,0.9
152,2025-07-03,Midi,Livraison,13,1,17.5,17.5,4.55
153,2025-07-03,Midi,Sur place,5,1,15.0,15.0,5.7
153,2025-07-03,Midi,Sur place,39,3,3.0,9.0,0.9
153,2025-07-03,Midi,Sur place,4,1,9.5,9.5,2.66
153,2025-07-03,Midi,Sur place,25,1,8.5,8.5,1.87
154,2025-07-03,Soir,A emporter,13,1,17.5,17.5,4.55
154,2025-07-03,Soir,A emporter,2,1,11.0,11.0,3.3
154,2025-07-03,Soir,A emporter,35,1,6.0,6.0,1.08
154,2025-07-03,Soir,A emporter,17,1,20.0,20.0,7.2
154,2025-07-03,Soir,A emporter,33,1,6.5,6.5,1.3
154,2025-07-03,Soir,A emporter,28,2,8.0,16.0,3.84
155,2025-07-03,Midi,A emporter,32,1,6.0,6.0,1.68
155,2025-07-03,Midi,A emporter,28,1,8.0,8.0,1.92
155,2025-07-03,Midi,A emporter,35,1,6.0,6.0,1.08
156,2025-07-03,Midi,Sur place,3,1,13.5,13.5,4.46
156,2025-07-03,Midi,Sur place,39,3,3.0,9.0,0.9
157,2025-07-03,Soir,Sur place,10,1,29.0,29.0,12.18
157,2025-07-03,Soir,Sur place,17,1,20.0,20.0,7.2
157,2025-07-03,Soir,Sur place,34,1,6.5,6.5,1.3
157,2025-07-03,Soir,Sur place,37,2,4.0,8.0,0.96
158,2025-07-03,Soir,Livraison,39,2,3.0,6.0,0.6
158,2025-07-03,Soir,Livraison,23,1,6.5,6.5,1.69
158,2025-07-03,Soir,Livraison,24,2,4.5,9.0,1.8
159,2025-07-03,Soir,Sur place,35,1,6.0,6.0,1.08
159,2025-07-03,Soir,Sur place,25,1,8.5,8.5,1.87
159,2025-07-03,Soir,Sur place,15,1,19.5,19.5,6.24
160,2025-07-03,Soir,Sur place,17,3,20.0,60.0,21.6
160,2025-07-03,Soir,Sur place,3,1,13.5,13.5,4.46
160,2025-07-03,Soir,Sur place,37,3,4.0,12.0,1.44
160,2025-07-03,Soir,Sur place,17,2,20.0,40.0,14.4
161,2025-07-03,Midi,A emporter,35,1,6.0,6.0,1.08
161,2025-07-03,Midi,A emporter,31,1,9.5,9.5,2.19
161,2025-07-03,Midi,A emporter,39,1,3.0,3.0,0.3
162,2025-07-03,Midi,Sur place,18,1,22.5,22.5,7.87
162,2025-07-03,Midi,Sur place,19,2,16.0,32.0,8.64
162,2025-07-03,Midi,Sur place,26,1,9.0,9.0,2.34
162,2025-07-03,Midi,Sur place,27,1,8.5,8.5,2.12
163,2025-07-03,Soir,Sur place,29,1,8.5,8.5,2.29
163,2025-07-03,Soir,Sur place,13,1,17.5,17.5,4.55
163,2025-07-03,Soir,Sur place,7,1,16.5,16.5,6.6
164,2025-07-03,Soir,Sur place,21,1,5.5,5.5,1.21
164,2025-07-03,Soir,Sur place,40,2,5.5,11.0,3.3
165,2025-07-03,Soir,Sur place,21,2,5.5,11.0,2.42
165,2025-07-03,Soir,Sur place,38,1,4.5,4.5,0.67
165,2025-07-03,Soir,Sur place,21,1,5.5,5.5,1.21
165,2025-07-03,Soir,Sur place,5,1,15.0,15.0,5.7
165,2025-07-03,Soir,Sur place,31,1,9.5,9.5,2.19
166,2025-07-03,Soir,Livraison,38,1,4.5,4.5,0.67
166,2025-07-03,Soir,Livraison,28,1,8.0,8.0,1.92
166,2025-07-03,Soir,Livraison,35,1,6.0,6.0,1.08
166,2025-07-03,Soir,Livraison,24,1,4.5,4.5,0.9
167,2025-07-03,Midi,Sur place,35,1,6.0,6.0,1.08
167,2025-07-03,Midi,Sur place,25,1,8.5,8.5,1.87
167,2025-07-03,Midi,Sur place,28,3,8.0,24.0,5.76
168,2025-07-03,Soir,Sur place,35,1,6.0,6.0,1.08
168,2025-07-03,Soir,Sur place,5,1,15.0,15.0,5.7
168,2025-07-03,Soir,Sur place,39,1,3.0,3.0,0.3
168,2025-07-03,Soir,Sur place,29,2,8.5,17.0,4.58
169,2025-07-03,Soir,A emporter,39,2,3.0,6.0,0.6
169,2025-07-03,Soir,A emporter,21,1,5.5,5.5,1.21
170,2025-07-03,Midi,Sur place,15,1,19.5,19.5,6.24
170,2025-07-03,Midi,Sur place,32,2,6.0,12.0,3.36
171,2025-07-03,Soir,Livraison,28,1,8.0,8.0,1.92
171,2025-07-03,Soir,Livraison,25,1,8.5,8.5,1.87
172,2025-07-03,Soir,Sur place,39,1,3.0,3.0,0.3
172,2025-07-03,Soir,Sur place,9,1,18.5,18.5,6.29
173,2025-07-03,Soir,Livraison,36,1,11.0,11.0,2.42
173,2025-07-03,Soir,Livraison,2,1,11.0,11.0,3.3
173,2025-07-03,Soir,Livraison,3,1,13.5,13.5,4.46
174,2025-07-03,Soir,Sur place,24,2,4.5,9.0,1.8
174,2025-07-03,Soir,Sur place,28,1,8.0,8.0,1.92
174,2025-07-03,Soir,Sur place,14,2,27.5,55.0,22.54
175,2025-07-03,Soir,Sur place,4,1,9.5,9.5,2.66
176,2025-07-03,Soir,Sur place,15,2,19.5,39.0,12.48
176,2025-07-03,Soir,Sur place,33,3,6.5,19.5,3.9
176,2025-07-03,Soir,Sur place,33,1,6.5,6.5,1.3
177,2025-07-03,Midi,Sur place,22,1,6.0,6.0,1.68
177,2025-07-03,Midi,Sur place,13,1,17.5,17.5,4.55
178,2025-07-03,Midi,Sur place,13,1,17.5,17.5,4.55
178,2025-07-03,Midi,Sur place,37,1,4.0,4.0,0.48
178,2025-07-03,Midi,Sur place,9,1,18.5,18.5,6.29
179,2025-07-03,Soir,Sur place,24,2,4.5,9.0,1.8
179,2025-07-03,Soir,Sur place,15,1,19.5,19.5,6.24
179,2025-07-03,Soir,Sur place,2,2,11.0,22.0,6.6
180,2025-07-04,Midi,Sur place,23,2,6.5,13.0,3.38
181,2025-07-04,Soir,Sur place,36,1,11.0,11.0,2.42
181,2025-07-04,Soir,Sur place,21,1,5.5,5.5,1.21
181,2025-07-04,Soir,Sur place,37,1,4.0,4.0,0.48
182,2025-07-04,Midi,Sur place,25,1,8.5,8.5,1.87
182,2025-07-04,Midi,Sur place,5,1,15.0,15.0,5.7
183,2025-07-04,Midi,Livraison,8,1,21.0,21.0,9.45
183,2025-07-04,Midi,Livraison,39,2,3.0,6.0,0.6
183,2025-07-04,Midi,Livraison,19,1,16.0,16.0,4.32
183,2025-07-04,Midi,Livraison,35,1,6.0,6.0,1.08
184,2025-07-04,Soir,Sur place,9,1,18.5,18.5,6.29
185,2025-07-04,Soir,Sur place,24,1,4.5,4.5,0.9
185,2025-07-04,Soir,Sur place,16,3,18.0,54.0,13.5
185,2025-07-04,Soir,Sur place,28,1,8.0,8.0,1.92
186,2025-07-04,Midi,Sur place,25,1,8.5,8.5,1.87
186,2025-07-04,Midi,Sur place,32,1,6.0,6.0,1.68
186,2025-07-04,Midi,Sur place,15,3,19.5,58.5,18.72
186,2025-07-04,Midi,Sur place,35,1,6.0,6.0,1.08
187,2025-07-04,Soir,A emporter,2,1,11.0,11.0,3.3
187,2025-07-04,Soir,A emporter,22,1,6.0,6.0,1.68
187,2025-07-04,Soir,A emporter,39,1,3.0,3.0,0.3
187,2025-07-04,Soir,A emporter,34,1,6.5,6.5,1.3
188,2025-07-04,Midi,A emporter,36,1,11.0,11.0,2.42
188,2025-07-04,Midi,A emporter,9,2,18.5,37.0,12.58
188,2025-07-04,Midi,A emporter,31,1,9.5,9.5,2.19
189,2025-07-04,Midi,Sur place,31,1,9.5,9.5,2.19
189,2025-07-04,Midi,Sur place,20,2,18.0,36.0,10.8
190,2025-07-04,Soir,A emporter,9,1,18.5,18.5,6.29
191,2025-07-04,Midi,A emporter,15,1,19.5,19.5,6.24
191,2025-07-04,Midi,A emporter,10,1,29.0,29.0,12.18
191,2025-07-04,Midi,A emporter,38,1,4.5,4.5,0.67
192,2025-07-04,Soir,A emporter,27,1,8.5,8.5,2.12
192,2025-07-04,Soir,A emporter,10,3,29.0,87.0,36.54
192,2025-07-04,Soir,A emporter,13,1,17.5,17.5,4.55
192,2025-07-04,Soir,A emporter,26,1,9.0,9.0,2.34
193,2025-07-04,Midi,A emporter,17,1,20.0,20.0,7.2
193,2025-07-04,Midi,A emporter,39,1,3.0,3.0,0.3
194,2025-07-04,Midi,A emporter,40,2,5.5,11.0,3.3
194,2025-07-04,Midi,A emporter,35,1,6.0,6.0,1.08
194,2025-07-04,Midi,A emporter,39,1,3.0,3.0,0.3
195,2025-07-04,Soir,Sur place,13,1,17.5,17.5,4.55
195,2025-07-04,Soir,Sur place,22,2,6.0,12.0,3.36
195,2025-07-04,Soir,Sur place,11,1,26.0,26.0,10.4
196,2025-07-04,Midi,Sur place,13,1,17.5,17.5,4.55
196,2025-07-04,Midi,Sur place,31,1,9.5,9.5,2.19
196,2025-07-04,Midi,Sur place,25,1,8.5,8.5,1.87
197,2025-07-04,Soir,Sur place,1,2,7.5,15.0,3.6
197,2025-07-04,Soir,Sur place,25,2,8.5,17.0,3.74
197,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
197,2025-07-04,Soir,Sur place,20,1,18.0,18.0,5.4
198,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
198,2025-07-04,Soir,Sur place,5,2,15.0,30.0,11.4
198,2025-07-04,Soir,Sur place,26,2,9.0,18.0,4.68
198,2025-07-04,Soir,Sur place,25,1,8.5,8.5,1.87
199,2025-07-04,Soir,Sur place,40,2,5.5,11.0,3.3
199,2025-07-04,Soir,Sur place,19,2,16.0,32.0,8.64
199,2025-07-04,Soir,Sur place,23,1,6.5,6.5,1.69
199,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
199,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
200,2025-07-04,Soir,Sur place,25,1,8.5,8.5,1.87
200,2025-07-04,Soir,Sur place,23,1,6.5,6.5,1.69
200,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
200,2025-07-04,Soir,Sur place,37,1,4.0,4.0,0.48
200,2025-07-04,Soir,Sur place,22,1,6.0,6.0,1.68
200,2025-07-04,Soir,Sur place,10,1,29.0,29.0,12.18
201,2025-07-04,Soir,Sur place,10,1,29.0,29.0,12.18
201,2025-07-04,Soir,Sur place,37,1,4.0,4.0,0.48
201,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
201,2025-07-04,Soir,Sur place,36,1,11.0,11.0,2.42
202,2025-07-04,Midi,Sur place,13,1,17.5,17.5,4.55
202,2025-07-04,Midi,Sur place,12,2,21.0,42.0,11.76
203,2025-07-04,Midi,A emporter,29,1,8.5,8.5,2.29
204,2025-07-04,Midi,Sur place,20,2,18.0,36.0,10.8
204,2025-07-04,Midi,Sur place,24,1,4.5,4.5,0.9
205,2025-07-04,Midi,Sur place,15,1,19.5,19.5,6.24
205,2025-07-04,Midi,Sur place,28,1,8.0,8.0,1.92
205,2025-07-04,Midi,Sur place,11,1,26.0,26.0,10.4
205,2025-07-04,Midi,Sur place,9,1,18.5,18.5,6.29
205,2025-07-04,Midi,Sur place,9,1,18.5,18.5,6.29
206,2025-07-04,Soir,A emporter,13,2,17.5,35.0,9.1
206,2025-07-04,Soir,A emporter,34,1,6.5,6.5,1.3
207,2025-07-04,Soir,A emporter,26,1,9.0,9.0,2.34
208,2025-07-04,Soir,Sur place,9,1,18.5,18.5,6.29
208,2025-07-04,Soir,Sur place,16,1,18.0,18.0,4.5
208,2025-07-04,Soir,Sur place,25,1,8.5,8.5,1.87
209,2025-07-04,Midi,Sur place,21,1,5.5,5.5,1.21
209,2025-07-04,Midi,Sur place,24,2,4.5,9.0,1.8
209,2025-07-04,Midi,Sur place,21,1,5.5,5.5,1.21
209,2025-07-04,Midi,Sur place,3,1,13.5,13.5,4.46
210,2025-07-04,Soir,A emporter,3,3,13.5,40.5,13.38
210,2025-07-04,Soir,A emporter,17,2,20.0,40.0,14.4
210,2025-07-04,Soir,A emporter,4,1,9.5,9.5,2.66
211,2025-07-04,Soir,Sur place,34,1,6.5,6.5,1.3
211,2025-07-04,Soir,Sur place,34,1,6.5,6.5,1.3
211,2025-07-04,Soir,Sur place,39,3,3.0,9.0,0.9
212,2025-07-04,Midi,Livraison,19,1,16.0,16.0,4.32
212,2025-07-04,Midi,Livraison,31,1,9.5,9.5,2.19
212,2025-07-04,Midi,Livraison,30,1,11.0,11.0,4.4
212,2025-07-04,Midi,Livraison,25,1,8.5,8.5,1.87
212,2025-07-04,Midi,Livraison,29,1,8.5,8.5,2.29
213,2025-07-04,Midi,Sur place,15,1,19.5,19.5,6.24
214,2025-07-04,Soir,Sur place,13,1,17.5,17.5,4.55
214,2025-07-04,Soir,Sur place,17,1,20.0,20.0,7.2
214,2025-07-04,Soir,Sur place,14,2,27.5,55.0,22.54
214,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
215,2025-07-04,Soir,Livraison,11,1,26.0,26.0,10.4
216,2025-07-04,Midi,Sur place,3,1,13.5,13.5,4.46
216,2025-07-04,Midi,Sur place,33,2,6.5,13.0,2.6
216,2025-07-04,Midi,Sur place,20,1,18.0,18.0,5.4
216,2025-07-04,Midi,Sur place,12,1,21.0,21.0,5.88
217,2025-07-04,Midi,A emporter,15,1,19.5,19.5,6.24
217,2025-07-04,Midi,A emporter,27,1,8.5,8.5,2.12
217,2025-07-04,Midi,A emporter,31,1,9.5,9.5,2.19
217,2025-07-04,Midi,A emporter,15,1,19.5,19.5,6.24
218,2025-07-04,Midi,Sur place,37,3,4.0,12.0,1.44
218,2025-07-04,Midi,Sur place,38,2,4.5,9.0,1.34
218,2025-07-04,Midi,Sur place,28,1,8.0,8.0,1.92
218,2025-07-04,Midi,Sur place,21,1,5.5,5.5,1.21
218,2025-07-04,Midi,Sur place,23,1,6.5,6.5,1.69
219,2025-07-04,Midi,Sur place,34,1,6.5,6.5,1.3
219,2025-07-04,Midi,Sur place,22,1,6.0,6.0,1.68
219,2025-07-04,Midi,Sur place,37,2,4.0,8.0,0.96
220,2025-07-04,Soir,Sur place,26,2,9.0,18.0,4.68
220,2025-07-04,Soir,Sur place,9,1,18.5,18.5,6.29
220,2025-07-04,Soir,Sur place,13,1,17.5,17.5,4.55
220,2025-07-04,Soir,Sur place,11,1,26.0,26.0,10.4
220,2025-07-04,Soir,Sur place,29,1,8.5,8.5,2.29
220,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
221,2025-07-04,Soir,Livraison,34,1,6.5,6.5,1.3
221,2025-07-04,Soir,Livraison,33,1,6.5,6.5,1.3
222,2025-07-04,Soir,Sur place,1,1,7.5,7.5,1.8
222,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
222,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
222,2025-07-04,Soir,Sur place,8,2,21.0,42.0,18.9
222,2025-07-04,Soir,Sur place,40,1,5.5,5.5,1.65
222,2025-07-04,Soir,Sur place,22,1,6.0,6.0,1.68
223,2025-07-04,Midi,Sur place,13,1,17.5,17.5,4.55
223,2025-07-04,Midi,Sur place,24,1,4.5,4.5,0.9
224,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
224,2025-07-04,Soir,Sur place,18,1,22.5,22.5,7.87
224,2025-07-04,Soir,Sur place,20,1,18.0,18.0,5.4
224,2025-07-04,Soir,Sur place,26,2,9.0,18.0,4.68
225,2025-07-04,Soir,Sur place,16,2,18.0,36.0,9.0
225,2025-07-04,Soir,Sur place,19,1,16.0,16.0,4.32
226,2025-07-04,Soir,A emporter,35,1,6.0,6.0,1.08
226,2025-07-04,Soir,A emporter,39,1,3.0,3.0,0.3
227,2025-07-04,Midi,A emporter,33,2,6.5,13.0,2.6
227,2025-07-04,Midi,A emporter,23,1,6.5,6.5,1.69
228,2025-07-04,Soir,Sur place,36,2,11.0,22.0,4.84
229,2025-07-04,Soir,A emporter,36,1,11.0,11.0,2.42
229,2025-07-04,Soir,A emporter,12,1,21.0,21.0,5.88
229,2025-07-04,Soir,A emporter,32,1,6.0,6.0,1.68
230,2025-07-04,Soir,A emporter,23,1,6.5,6.5,1.69
230,2025-07-04,Soir,A emporter,23,1,6.5,6.5,1.69
230,2025-07-04,Soir,A emporter,1,1,7.5,7.5,1.8
231,2025-07-04,Midi,Livraison,35,1,6.0,6.0,1.08
232,2025-07-04,Soir,Livraison,6,1,10.5,10.5,3.25
232,2025-07-04,Soir,Livraison,9,1,18.5,18.5,6.29
233,2025-07-04,Soir,Sur place,19,3,16.0,48.0,12.96
233,2025-07-04,Soir,Sur place,20,1,18.0,18.0,5.4
233,2025-07-04,Soir,Sur place,26,1,9.0,9.0,2.34
234,2025-07-04,Soir,A emporter,34,1,6.5,6.5,1.3
234,2025-07-04,Soir,A emporter,6,1,10.5,10.5,3.25
234,2025-07-04,Soir,A emporter,19,1,16.0,16.0,4.32
234,2025-07-04,Soir,A emporter,25,1,8.5,8.5,1.87
234,2025-07-04,Soir,A emporter,3,1,13.5,13.5,4.46
235,2025-07-04,Soir,Livraison,25,1,8.5,8.5,1.87
236,2025-07-04,Midi,Livraison,22,1,6.0,6.0,1.68
236,2025-07-04,Midi,Livraison,3,1,13.5,13.5,4.46
236,2025-07-04,Midi,Livraison,5,2,15.0,30.0,11.4
236,2025-07-04,Midi,Livraison,38,1,4.5,4.5,0.67
236,2025-07-04,Midi,Livraison,38,2,4.5,9.0,1.34
237,2025-07-04,Soir,A emporter,20,2,18.0,36.0,10.8
237,2025-07-04,Soir,A emporter,5,1,15.0,15.0,5.7
237,2025-07-04,Soir,A emporter,9,2,18.5,37.0,12.58
237,2025-07-04,Soir,A emporter,13,1,17.5,17.5,4.55
238,2025-07-04,Soir,Sur place,33,1,6.5,6.5,1.3
238,2025-07-04,Soir,Sur place,24,1,4.5,4.5,0.9
238,2025-07-04,Soir,Sur place,39,2,3.0,6.0,0.6
238,2025-07-04,Soir,Sur place,3,1,13.5,13.5,4.46
238,2025-07-04,Soir,Sur place,21,1,5.5,5.5,1.21
238,2025-07-04,Soir,Sur place,36,1,11.0,11.0,2.42
239,2025-07-04,Midi,Livraison,17,1,20.0,20.0,7.2
239,2025-07-04,Midi,Livraison,39,1,3.0,3.0,0.3
239,2025-07-04,Midi,Livraison,21,1,5.5,5.5,1.21
240,2025-07-04,Soir,A emporter,5,1,15.0,15.0,5.7
240,2025-07-04,Soir,A emporter,9,1,18.5,18.5,6.29
240,2025-07-04,Soir,A emporter,33,1,6.5,6.5,1.3
240,2025-07-04,Soir,A emporter,28,1,8.0,8.0,1.92
241,2025-07-04,Midi,Sur place,9,1,18.5,18.5,6.29
241,2025-07-04,Midi,Sur place,10,1,29.0,29.0,12.18
242,2025-07-04,Midi,Sur place,6,1,10.5,10.5,3.25
242,2025-07-04,Midi,Sur place,27,1,8.5,8.5,2.12
243,2025-07-04,Midi,Sur place,38,2,4.5,9.0,1.34
244,2025-07-04,Soir,Sur place,19,1,16.0,16.0,4.32
244,2025-07-04,Soir,Sur place,9,1,18.5,18.5,6.29
245,2025-07-04,Midi,Sur place,23,1,6.5,6.5,1.69
245,2025-07-04,Midi,Sur place,5,1,15.0,15.0,5.7
245,2025-07-04,Midi,Sur place,13,1,17.5,17.5,4.55
246,2025-07-04,Midi,Sur place,39,1,3.0,3.0,0.3
246,2025-07-04,Midi,Sur place,16,2,18.0,36.0,9.0
247,2025-07-04,Midi,Sur place,37,2,4.0,8.0,0.96
247,2025-07-04,Midi,Sur place,39,1,3.0,3.0,0.3
247,2025-07-04,Midi,Sur place,9,1,18.5,18.5,6.29
247,2025-07-04,Midi,Sur place,15,2,19.5,39.0,12.48
248,2025-07-04,Soir,Sur place,23,2,6.5,13.0,3.38
248,2025-07-04,Soir,Sur place,26,1,9.0,9.0,2.34
248,2025-07-04,Soir,Sur place,13,1,17.5,17.5,4.55
248,2025-07-04,Soir,Sur place,19,1,16.0,16.0,4.32
249,2025-07-04,Soir,Sur place,25,1,8.5,8.5,1.87
249,2025-07-04,Soir,Sur place,39,1,3.0,3.0,0.3
249,2025-07-04,Soir,Sur place,21,1,5.5,5.5,1.21
249,2025-07-04,Soir,Sur place,32,2,6.0,12.0,3.36
250,2025-07-04,Soir,Sur place,28,1,8.0,8.0,1.92
250,2025-07-04,Soir,Sur place,13,1,17.5,17.5,4.55
250,2025-07-04,Soir,Sur place,30,1,11.0,11.0,4.4
251,2025-07-04,Soir,Sur place,24,1,4.5,4.5,0.9
251,2025-07-04,Soir,Sur place,38,1,4.5,4.5,0.67
251,2025-07-04,Soir,Sur place,31,1,9.5,9.5,2.19
252,2025-07-04,Soir,Sur place,5,1,15.0,15.0,5.7
252,2025-07-04,Soir,Sur place,34,1,6.5,6.5,1.3
252,2025-07-04,Soir,Sur place,29,1,8.5,8.5,2.29
253,2025-07-04,Soir,A emporter,33,1,6.5,6.5,1.3
253,2025-07-04,Soir,A emporter,39,1,3.0,3.0,0.3
253,2025-07-04,Soir,A emporter,21,1,5.5,5.5,1.21
254,2025-07-04,Soir,Sur place,21,1,5.5,5.5,1.21
254,2025-07-04,Soir,Sur place,19,1,16.0,16.0,4.32
254,2025-07-04,Soir,Sur place,34,1,6.5,6.5,1.3
255,2025-07-04,Midi,Sur place,39,1,3.0,3.0,0.3
255,2025-07-04,Midi,Sur place,8,1,21.0,21.0,9.45
255,2025-07-04,Midi,Sur place,39,1,3.0,3.0,0.3
256,2025-07-04,Midi,Sur place,21,1,5.5,5.5,1.21
256,2025-07-04,Midi,Sur place,32,2,6.0,12.0,3.36
256,2025-07-04,Midi,Sur place,15,1,19.5,19.5,6.24
257,2025-07-04,Soir,A emporter,9,1,18.5,18.5,6.29
257,2025-07-04,Soir,A emporter,40,1,5.5,5.5,1.65
257,2025-07-04,Soir,A emporter,13,2,17.5,35.0,9.1
257,2025-07-04,Soir,A emporter,10,1,29.0,29.0,12.18
258,2025-07-04,Midi,Sur place,21,1,5.5,5.5,1.21
258,2025-07-04,Midi,Sur place,2,1,11.0,11.0,3.3
258,2025-07-04,Midi,Sur place,28,1,8.0,8.0,1.92
258,2025-07-04,Midi,Sur place,11,1,26.0,26.0,10.4
259,2025-07-04,Soir,A emporter,6,2,10.5,21.0,6.5
260,2025-07-04,Midi,Sur place,13,1,17.5,17.5,4.55
260,2025-07-04,Midi,Sur place,37,1,4.0,4.0,0.48
260,2025-07-04,Midi,Sur place,25,1,8.5,8.5,1.87
261,2025-07-04,Soir,Sur place,28,1,8.0,8.0,1.92
261,2025-07-04,Soir,Sur place,35,1,6.0,6.0,1.08
261,2025-07-04,Soir,Sur place,32,1,6.0,6.0,1.68
261,2025-07-04,Soir,Sur place,15,1,19.5,19.5,6.24
261,2025-07-04,Soir,Sur place,28,1,8.0,8.0,1.92
262,2025-07-04,Soir,Sur place,9,1,18.5,18.5,6.29
262,2025-07-04,Soir,Sur place,19,1,16.0,16.0,4.32
262,2025-07-04,Soir,Sur place,10,1,29.0,29.0,12.18
263,2025-07-05,Soir,Sur place,21,1,5.5,5.5,1.21
263,2025-07-05,Soir,Sur place,3,1,13.5,13.5,4.46
264,2025-07-05,Midi,A emporter,24,1,4.5,4.5,0.9
264,2025-07-05,Midi,A emporter,23,1,6.5,6.5,1.69
